"codgeo";"libgeo";"no_indic";"ODD1";"Cible1";"ODD2";"Cible2";"type_var";"variable";"sous_champ";"A2025";"A2024";"A2023";"A2022";"A2021";"A2020";"A2019";"A2018";"A2017";"A2016";"A2015";"A2014";"A2013";"A2012";"A2011";"A2010";"A2009";"A2008";"A2007";"A2006";"A2005";"A2004";"A2003";"A2002";"A2001";"A2000";"A1999";"A1998";"A1997";"A1996";"A1995";"A1994";"A1993";"A1992";"A1991";"A1990";"A1989";"A1988";"A1987";"A1986";"A1985";"A1984";"A1983";"A1982"
"32";"Hauts-de-France";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;8238177.86;8320898.92;7035582.29;5740442.09;11995413.04;7697751.94;8046453.94;5972551.64;8420534.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;706483.1;916913.6;894466.4;648975.41;994843.55;910904.34;773742.65;632168.71;774816.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;6748496.2;6901353.9;5896926.9;5546525.4;7472475.46;6561074.82;6722660.57;6654017.29;6981700.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;412976.65;563346.28;581539.65;427881.7;617148.64;592119.04;557418.76;565470.07;631147.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;2966488.01;2799413.37;2610654.05;2483396.12;3631009.52;3554694.21;3626554.59;3610842.36;4293679.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;238657.71;341072.86;326717.94;268288.23;384110.94;377548.52;314157.28;362426.58;446826.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;1992812.55;2060730.22;1764900.01;1626448.82;2260972.17;1988030.01;2096112.8;1976945.9;1841613.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;954086.52;1318551.07;1656290.79;1231429.99;1701720.89;1482935.22;1440602.97;1488608.05;1629515.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;9859521.27;9849849.51;9512511.95;7814096.98;11589885.77;9258757.71;9695083.73;8801141.03;10775275.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;576944.5;906540.58;1203230.44;862260.71;1335539.68;1046507.47;1268971.37;1156197.24;1102629.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;9151768.13;8181863.4;8327164.4;7255924.16;10926858.85;8766363.07;9174284.73;8192897.74;8575608.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;307670.36;450277.38;505999.83;320393.78;614361.86;531065.67;532558.36;499969.44;561379.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;2809504.47;2827685.59;2435000.24;2072354.85;3320738.11;3032292.78;2720799.84;2766181.53;3117746.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"93";"Provence-Alpes-Côte d'Azur";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;124101.86;168541.82;256342.24;184782.66;273662.53;217835.3;269060.94;259882.43;238992.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"93";"Provence-Alpes-Côte d'Azur";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;3042875.26;3402766;3435191.3;3136808.65;4306386.97;3669000.15;3770202.79;3648907.08;3834253.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"glypho";;;;13490.34;23963.07;23133.71;21060.01;23009.31;20339.04;21899.12;12998.52;23677.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i115d";"2";"2.4";"";"";"i";"phyto_qtach";"non_glypho";;;;375561.83;349706.46;342450.47;294719.66;348447.35;390482.84;184697.95;157660.29;242247.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"agri";;;;45418;;45131;45028;44532;44999;45746;46556;47367;48660;49998;51190;51873;52529;52850;51326;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"artif";;;;21277;;21399;21222;21879;21577;21165;20804;20427;19770;19101;18519;18498;18571;18531;18223;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"nat";;;;96655;;96820;97101;96939;96775;96439;95990;95557;94921;94252;93642;92979;92250;91970;93801;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"eaux";;;;2391;;2340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"forets";;;;80142;;72244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"land_frich_maq";;;;13456;;14085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"nusnat";;;;666;;609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"autr_bois";;;;0;;7541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"batis";;;;5391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"revet";;;;5172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"autre";;;;7877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"stabili";;;;2838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"total";;;;163350;;163350;163351;163350;163351;163350;163350;163351;163351;163351;163351;163350;163350;163351;163350;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"agri";;;;28207;;30236;29762;29024;29226;29646;30255;31170;32108;32788;32795;32441;32234;31534;30574;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"artif";;;;18477;;17389;17053;16164;16140;16087;15984;15901;15741;15337;14575;13761;12967;12043;11367;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"nat";;;;62059;;61117;61928;63555;63377;63010;62503;61671;60893;60617;61373;62540;63542;65165;66802;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"eaux";;;;1142;;1443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"forets";;;;53655;;50495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"land_frich_maq";;;;6386;;5915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"nusnat";;;;876;;739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"autr_bois";;;;0;;2525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"batis";;;;5329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"revet";;;;5304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"autre";;;;5140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"stabili";;;;2703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"total";;;;108743;;108742;108743;108743;108743;108743;108742;108742;108742;108742;108743;108742;108743;108742;108743;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"agri";;;;33694;;41227;;32215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"artif";;;;18577;;23920;;19297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"nat";;;;8313426;;8300550;;8314452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"eaux";;;;624059;;630541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"forets";;;;7624549;;7601739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"land_frich_maq";;;;11185;;12247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"nusnat";;;;3535;;3913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"autr_bois";;;;50098;;52111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"batis";;;;3947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"revet";;;;3830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"autre";;;;5259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"stabili";;;;5541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"total";;;;8365697;;8365697;;8365964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"agri";;;;47106;;48597;49245;47865;47906;47959;48027;48057;48144;47923;47545;46568;45743;45152;45125;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"artif";;;;30790;;34264;33618;34569;34298;33997;33710;33483;33118;32705;32186;31750;31462;31228;31142;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"nat";;;;172383;;167418;167416;167845;168075;168323;168542;168739;169017;169651;170549;171961;173074;173898;174011;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"eaux";;;;3404;;4353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"forets";;;;126898;;115421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"land_frich_maq";;;;25524;;28474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"nusnat";;;;16557;;14290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"autr_bois";;;;0;;4880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"batis";;;;8165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"revet";;;;8649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"autre";;;;8406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"stabili";;;;5570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"total";;;;250279;;250279;250279;250279;250279;250279;250279;250279;250279;250279;250280;250279;250279;250278;250278;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"agri";;;;8212;;12296;;9411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"artif";;;;3460;;3972;;2978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols";"nat";;;;24954;;20358;;24237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"eaux";;;;382;;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"forets";;;;21633;;13678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"land_frich_maq";;;;2325;;4587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"nusnat";;;;614;;1173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_nat";"autr_bois";;;;0;;591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"batis";;;;1663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"revet";;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"autre";;;;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i117";"11";"11.3";"15";"15.1";"i";"surf_sols_artif";"stabili";;;;468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
